year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2014,2133.72271,2,1,1,4,4,1,4,5,3,1,4,1,2,0,1,4,2,1,1,2,3
2014,2843.68821,2,1,2,1,7,2,7,1,3,2,4,1,2,0,1,2,1,0,0,2,3
2014,3164.23078,1,2,2,2,3,1,88,1,3,2,3,1,2,0,1,4,2,1,2,2,2
2014,1069.69882,1,1,2,1,8,3,3,1,4,1,2,2,2,0,1,4,2,0,0,2,1
2014,1069.69882,1,1,2,1,8,3,3,1,4,1,2,2,2,0,1,2,1,0,0,2,1
2014,2948.04304,2,1,2,1,7,2,88,0,1,2,2,1,2,0,1,4,2,0,0,2,1
2014,2948.04304,2,1,2,1,7,2,88,0,1,2,2,2,2,0,1,4,2,0,0,2,5
2014,2064.87824,2,1,2,1,1,1,6,1,4,2,4,2,1,2,1,3,1,0,0,2,3
2014,2635.78116,2,1,2,1,7,2,3,3,3,1,3,1,2,0,1,4,2,0,0,2,1
2014,2635.78116,2,1,2,1,7,2,3,3,3,1,3,1,2,0,1,4,2,0,0,2,1
2014,1405.10058,1,1,1,4,6,4,2,1,4,1,3,1,2,0,1,4,2,1,2,2,2
2014,1405.10058,1,1,1,4,6,4,2,1,4,1,3,1,1,3,1,3,1,1,2,2,2
2014,1464.79367,1,1,2,1,7,2,6,1,4,2,6,1,1,3,1,3,1,0,0,2,3
2014,2110.91055,2,1,2,1,7,4,7,0,4,2,3,2,2,0,1,4,2,0,0,2,3
2014,1451.67676,2,1,1,4,6,2,6,1,3,2,4,1,2,0,1,4,2,0,0,2,1
2014,1451.67676,2,1,1,4,6,2,6,1,3,2,4,1,2,0,1,4,2,0,0,2,1
2014,5617.05949,1,1,2,1,5,2,88,5,1,1,3,1,1,1,1,3,1,0,0,2,2
2014,1214.61655,2,1,2,1,7,4,3,5,3,1,3,1,2,0,1,2,1,0,0,2,1
2014,4440.35687,1,1,1,4,5,1,7,1,4,1,3,1,2,0,1,4,2,0,0,,1
2014,1530.50321,2,1,1,4,5,2,88,1,4,2,3,2,2,0,1,4,2,0,0,2,1
2014,3627.63308,2,1,2,1,4,1,88,1,4,1,4,2,2,0,1,4,2,0,0,2,3
2014,1612.84515,1,1,1,4,6,1,7,1,4,2,6,2,3,5,2,5,3,0,0,2,3
2014,1314.77795,2,3,2,3,6,4,3,1,4,1,4,1,1,3,1,3,1,0,0,2,1
2014,2890.56583,2,2,2,2,5,1,88,2,3,1,6,1,2,0,1,4,2,0,0,2,3
2014,2632.29632,2,2,2,2,5,1,6,3,4,1,4,2,2,0,1,4,2,1,1,2,3
2014,3797.72444,1,2,2,2,6,1,4,1,4,2,4,1,3,5,1,4,2,1,1,2,5
2014,3179.30526,1,1,2,1,6,1,7,2,4,1,4,2,2,0,1,4,2,0,0,2,3
2014,3179.30526,1,1,2,1,6,1,7,2,4,1,4,2,2,0,1,4,2,0,0,2,3
2014,1857.14564,2,1,2,1,5,1,1,1,4,2,4,2,2,0,1,1,1,0,0,2,3
2014,1023.48039,1,1,2,1,8,2,3,2,4,1,5,1,2,0,1,4,2,0,0,2,1
2014,1504.39589,1,1,2,1,7,2,88,1,4,2,3,2,2,0,1,4,2,0,0,2,3
2014,4105.35417,1,1,2,1,6,3,7,0,4,2,4,2,2,0,1,4,2,0,0,2,4
2014,4105.35417,1,1,2,1,6,3,7,0,4,2,4,2,2,0,1,4,2,0,0,2,4
2014,1368.84265,2,1,2,1,6,5,7,1,4,2,1,1,2,0,1,4,2,1,1,2,1
2014,1461.87608,2,1,2,1,6,2,6,1,4,3,3,1,2,0,1,4,2,1,2,2,1
2014,2944.12904,2,1,2,1,8,3,88,3,4,1,6,2,1,3,1,3,1,1,2,2,3
2014,1405.20634,2,1,2,1,6,1,7,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2014,1344.07134,2,1,2,1,5,4,7,4,4,1,1,1,2,0,1,4,2,1,2,2,2
2014,1523.04815,2,1,1,4,4,2,4,5,4,1,4,1,2,0,1,4,2,0,0,2,1
2014,2088.45769,2,1,2,1,6,88,7,4,4,1,4,1,2,0,1,1,1,0,0,2,2
2014,1527.03314,1,2,2,2,6,2,6,1,3,2,4,2,1,4,1,3,1,0,0,2,3
2014,1317.85817,2,1,2,1,7,3,5,1,3,2,3,2,3,5,1,4,2,0,0,2,1
2014,1317.85817,2,1,2,1,7,3,5,1,3,2,3,2,2,0,1,4,2,0,0,2,1
2014,1236.7942,2,1,2,1,8,3,88,2,4,1,6,3,3,5,1,4,2,0,0,2,1
2014,2716.40009,2,1,2,1,7,1,88,0,3,2,4,2,2,0,1,4,2,0,0,2,2
2014,35353.1111,1,1,2,1,6,2,88,0,3,2,4,1,1,1,1,3,1,0,0,2,1
2014,4669.33319,2,1,2,1,5,1,7,1,4,3,1,2,2,0,1,4,2,0,0,2,2
2014,2987.82846,1,1,2,1,5,2,88,3,2,1,3,1,2,0,1,4,2,1,2,2,1
2014,1198.56033,1,1,2,1,6,4,88,1,2,3,4,1,2,0,1,4,2,0,0,2,3
2014,2095.13123,1,1,2,1,4,1,6,1,2,1,4,2,2,0,1,4,2,0,0,2,1
2014,13899.597,1,1,2,1,6,2,7,1,1,2,4,1,3,5,1,4,2,0,0,1,3
2014,3448.93544,1,1,2,1,7,2,6,1,2,2,2,2,2,0,1,4,2,1,2,1,1
2014,3746.75691,2,1,2,1,4,1,88,1,3,2,1,2,2,0,1,4,2,1,1,2,1
2014,3746.75691,2,1,2,1,4,1,88,1,3,2,1,2,2,0,1,4,2,1,1,2,1
2014,3746.75691,2,1,2,1,4,1,88,1,3,2,1,2,2,0,1,4,2,1,1,2,1
2014,3746.75691,2,1,2,1,4,1,88,1,3,2,1,2,2,0,1,4,2,1,1,2,1
2014,3746.75691,2,1,2,1,4,1,88,1,3,2,1,2,2,0,1,4,2,1,1,2,1
2014,1492.6269,2,1,2,1,5,1,1,1,2,3,1,1,2,0,1,4,2,0,0,2,5
2014,1481.47342,1,3,2,3,7,1,2,3,2,1,4,2,3,5,1,4,2,0,0,2,3
2014,3113.41232,1,1,2,1,7,2,88,1,1,2,4,1,2,0,1,4,2,0,0,2,3
2014,39204.2929,2,1,2,1,1,1,88,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2014,1745.96324,1,1,2,1,7,2,1,1,2,2,4,1,1,1,1,3,1,1,1,2,2
2014,1293.18222,2,1,2,1,7,2,7,1,2,1,4,2,2,0,1,4,2,0,0,2,4
2014,1417.51868,1,1,2,1,6,5,88,1,2,2,6,2,2,0,1,4,2,0,0,2,1
2014,1879.59982,2,2,2,2,6,1,3,1,3,2,2,1,2,0,1,4,2,1,2,2,1
2014,1782.82036,1,1,1,4,6,1,7,1,3,2,4,1,1,1,1,2,1,1,2,2,3
2014,2992.76505,2,1,2,1,7,4,4,1,3,2,2,1,2,0,1,4,2,0,0,2,1
2014,3153.77871,1,1,2,1,7,4,88,1,1,2,1,1,2,0,1,4,2,0,0,2,1
2014,3153.77871,1,1,2,1,7,4,88,1,1,2,1,1,2,0,1,4,2,0,0,2,1
2014,3621.42202,1,1,1,4,5,1,2,3,2,1,1,1,1,3,1,2,1,1,1,2,1
2014,3621.42202,1,1,1,4,5,1,2,3,2,1,1,1,1,2,1,3,1,1,2,2,1
2014,1467.94693,2,1,2,1,6,2,7,3,3,1,4,2,2,0,1,4,2,0,0,2,5
2014,3176.50642,1,1,2,1,6,1,88,1,3,2,4,1,1,1,1,3,1,0,0,2,3
2014,2519.76782,2,1,2,1,7,2,88,0,2,3,5,8,2,0,1,4,2,0,0,,5
2014,3736.60308,2,2,2,2,2,1,4,5,1,1,3,2,3,5,1,4,2,0,0,2,4
2014,3663.84099,1,1,2,1,7,1,3,2,4,1,4,1,2,0,1,4,2,0,0,2,3
2014,3663.84099,1,1,2,1,7,1,3,2,4,1,3,1,1,3,1,3,1,0,0,2,1
2014,1366.78798,2,1,2,1,6,2,7,0,1,2,6,1,2,0,2,5,3,0,0,2,3
2014,3130.54926,1,1,2,1,3,1,5,0,1,3,3,2,1,1,1,2,1,0,0,2,2
2014,3130.54926,1,1,2,1,3,1,5,0,1,3,3,2,1,1,1,3,1,0,0,2,2
2014,1576.39283,2,1,2,1,6,4,88,1,1,2,1,2,2,0,1,4,2,1,1,1,1
2014,1576.39283,2,1,2,1,6,4,88,1,1,2,1,2,2,0,1,4,2,1,1,2,1
2014,2341.50039,2,3,2,3,8,3,3,0,1,2,2,2,2,0,1,4,2,0,0,2,2
2014,2341.50039,2,3,2,3,8,3,3,0,1,2,2,2,2,0,1,4,2,0,0,2,2
2014,2341.50039,2,3,2,3,8,3,3,0,1,2,2,2,2,0,1,4,2,0,0,2,2
2014,3250.96502,1,1,2,1,8,2,88,0,4,3,4,2,2,0,1,4,2,0,0,2,3
2014,3164.65322,1,1,2,1,7,1,6,3,2,1,4,1,3,5,1,4,2,0,0,2,3
2014,1411.11337,2,1,1,4,6,2,1,3,2,1,4,1,2,0,1,4,2,0,0,2,1
2014,1411.11337,2,1,1,4,6,2,1,3,2,1,5,1,2,0,1,4,2,0,0,2,1
2014,1364.64602,2,1,2,1,4,2,3,1,2,3,3,2,1,3,1,3,1,0,0,2,2
2014,3065.30083,2,2,2,2,1,1,6,1,2,2,3,1,2,0,1,4,2,0,0,2,3
2014,2431.90451,2,1,2,1,7,4,2,0,2,3,4,1,2,0,1,4,2,0,0,2,1
2014,2431.90451,2,1,2,1,7,4,2,0,2,3,4,1,3,5,1,4,2,0,0,2,1
2014,1658.46394,1,1,1,4,2,1,7,1,4,1,4,2,1,3,1,3,1,1,2,2,2
2014,2575.91636,1,1,1,4,1,1,1,0,1,3,3,2,2,0,1,4,2,1,1,2,4
2014,2683.67668,2,2,2,2,8,3,2,4,2,1,4,1,3,5,1,2,1,1,2,2,3
2014,4332.24558,2,2,2,2,4,1,88,0,3,2,4,1,3,5,1,1,1,0,0,2,1
2014,4332.24558,2,2,2,2,4,1,88,0,3,2,4,2,3,5,1,1,1,0,0,2,1
2014,4332.24558,2,2,2,2,4,1,88,0,3,2,4,2,3,5,1,1,1,0,0,2,1
2014,4332.24558,2,2,2,2,4,1,88,0,3,2,4,2,3,5,1,1,1,0,0,2,1
2014,4332.24558,2,2,2,2,4,1,88,0,3,2,4,2,3,5,1,1,1,0,0,2,1
2014,3799.45439,1,1,2,1,5,4,4,2,2,1,4,1,1,2,1,3,1,0,0,2,1
2014,3799.45439,1,1,2,1,5,4,4,2,2,1,4,2,2,0,1,4,2,0,0,2,1
2014,3581.95706,1,1,2,1,6,1,88,4,2,1,3,2,2,0,1,4,2,0,0,2,1
2014,2877.26453,2,1,2,1,5,1,4,1,3,2,4,1,3,5,1,1,1,1,2,2,2
2014,4079.93354,1,1,1,4,4,1,88,1,3,2,4,2,1,3,1,3,1,1,1,2,3
2014,5984.1192,2,2,2,2,4,1,88,0,3,2,4,1,1,1,1,3,1,0,0,2,2
2014,3271.83776,1,1,1,4,6,2,4,1,3,2,4,2,1,3,1,3,1,0,0,2,5
2014,3402.25583,1,1,2,1,6,1,88,1,3,2,4,1,2,0,1,4,2,1,1,,1
2014,2631.50964,2,1,2,1,8,3,88,1,3,2,5,1,1,1,1,2,1,1,2,2,1
2014,2492.88994,2,1,2,1,6,2,88,0,2,3,2,1,2,0,1,4,2,0,0,2,5
2014,2492.88994,2,1,2,1,6,2,88,0,2,3,2,1,2,0,1,4,2,0,0,2,5
2014,3218.24231,2,3,2,3,6,4,88,1,2,1,3,1,2,0,1,4,2,0,0,2,5
2014,3994.61299,1,1,2,1,3,1,2,5,2,1,4,2,3,5,1,2,1,0,0,2,3
2014,3401.69906,1,1,2,1,5,1,6,5,3,1,4,2,3,5,1,4,2,0,0,2,3
2014,3391.75202,1,1,2,1,7,1,2,3,1,1,4,2,1,3,1,2,1,1,1,2,3
2014,3016.49698,2,1,2,1,5,2,5,3,3,1,4,2,2,0,1,4,2,0,0,2,3
2014,21555.6738,1,1,2,1,1,1,2,1,1,2,2,2,2,0,1,4,2,0,0,1,1
2014,2980.98673,1,1,2,1,6,2,7,4,3,1,4,2,2,0,1,4,2,0,0,2,1
2014,3218.75996,2,1,2,1,7,2,5,1,4,2,1,2,1,3,1,3,1,1,1,1,1
2014,4280.42258,2,2,2,2,5,3,88,4,3,1,2,1,2,0,1,4,2,1,1,2,2
2014,3202.90416,2,1,2,1,6,4,4,0,3,2,3,2,3,5,1,4,2,0,0,1,3
2014,3811.62652,1,1,2,1,1,1,6,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2014,4146.03956,1,1,2,1,1,1,7,1,3,2,2,1,1,3,1,2,1,0,0,2,2
2014,3223.93875,1,1,2,1,6,5,5,5,3,1,4,1,2,0,1,4,2,0,0,2,3
2014,3066.07508,2,1,2,1,5,4,4,3,3,1,2,1,2,0,1,4,2,0,0,2,1
2014,4649.73943,2,1,2,1,4,1,7,2,3,1,1,1,2,0,1,2,1,1,1,1,2
2014,4649.73943,2,1,2,1,4,1,7,2,3,1,3,2,2,0,1,1,1,1,2,2,2
2014,3269.56714,2,3,2,3,5,2,4,3,3,1,3,2,2,0,1,4,2,0,0,2,2
2014,5855.28777,1,1,2,1,3,1,88,0,1,2,6,8,3,5,1,4,2,0,0,,3
2014,3397.90829,1,1,2,1,7,4,6,4,3,1,5,8,1,4,1,3,1,0,0,,5
2014,4648.73641,1,1,1,4,2,1,6,1,3,2,3,2,2,0,1,4,2,0,0,2,4
2014,5415.43755,2,1,2,1,4,1,2,5,2,1,5,2,2,0,1,4,2,0,0,2,3
2014,4332.31829,1,1,2,1,2,1,88,1,3,2,4,2,2,0,1,4,2,0,0,2,1
2014,3239.01204,1,1,2,1,7,1,88,5,2,1,4,1,2,0,1,4,2,0,0,2,3
2014,2930.6371,2,1,2,1,6,2,5,1,3,1,1,1,1,1,1,3,1,0,0,2,1
2014,2897.96949,1,1,2,1,6,2,88,0,3,3,4,2,2,0,1,4,2,0,0,2,2
2014,5338.73532,2,1,2,1,4,1,5,1,2,2,6,1,1,3,1,2,1,0,0,2,3
2014,3285.44869,1,3,2,3,8,4,88,0,3,2,4,1,3,5,1,4,2,1,2,2,3
2014,3855.18619,2,1,2,1,5,4,4,1,2,1,1,1,2,0,1,4,2,0,0,2,1
2014,4114.47693,2,2,2,2,5,1,4,0,3,3,4,1,3,5,1,4,2,0,0,2,3
2014,3423.45884,2,1,2,1,7,2,4,0,3,3,3,2,1,1,1,3,1,0,0,2,1
2014,3765.90427,1,1,2,1,6,1,2,1,3,2,3,2,2,0,1,4,2,0,0,2,5
2014,4149.04644,2,1,2,1,5,1,88,2,4,1,4,2,2,0,1,1,1,0,0,2,3
2014,3995.46988,1,2,2,2,2,1,6,0,3,2,3,1,3,5,1,4,2,1,2,2,3
2014,4171.33533,1,1,1,4,4,1,4,2,4,1,4,2,1,2,1,3,1,0,0,2,5
2014,4171.33533,1,1,1,4,4,1,4,2,4,1,4,3,2,0,1,4,2,0,0,2,3
2014,2856.73396,2,1,2,1,7,3,6,5,3,1,4,3,1,3,1,3,1,1,2,2,3
2014,3060.65752,2,1,2,1,5,4,3,1,4,2,1,1,2,0,1,4,2,0,0,2,2
2014,5567.29086,2,1,2,1,4,1,5,0,1,2,3,1,2,0,1,1,1,0,0,1,1
2014,3698.14711,1,1,1,4,6,4,88,1,4,2,4,1,1,3,1,3,1,1,1,2,1
2014,3484.00347,2,1,2,1,5,1,3,0,3,3,4,2,1,1,1,2,1,0,0,2,1
2014,2853.97197,1,1,2,1,7,4,88,1,4,3,4,1,2,0,1,4,2,0,0,2,1
2014,3441.431,2,1,1,4,7,2,4,2,4,2,3,2,2,0,1,4,2,0,0,2,4
2014,3031.88672,1,1,2,1,7,2,7,1,1,2,3,2,2,0,1,4,2,0,0,2,5
2014,3031.88672,1,1,2,1,7,2,7,1,1,2,3,2,2,0,1,4,2,0,0,2,5
2014,5020.96776,1,2,2,2,5,2,7,2,4,2,4,1,2,0,1,4,2,1,1,2,5
2014,5020.96776,1,2,2,2,5,2,7,2,4,2,4,1,2,0,1,4,2,1,1,2,5
2014,5020.96776,1,2,2,2,5,2,7,2,4,2,4,1,2,0,1,4,2,1,1,2,5
2014,3896.97587,2,1,2,1,1,1,7,1,4,3,3,1,2,0,1,4,2,0,0,2,4
2014,4342.05302,1,3,2,3,3,2,88,0,4,2,5,1,2,0,1,4,2,0,0,2,3
2014,3482.40018,1,1,1,4,6,2,5,5,4,1,4,1,1,2,1,3,1,0,0,2,1
2014,5002.80822,1,3,2,3,5,4,7,1,4,2,4,2,2,0,1,4,2,0,0,2,5
2014,4841.22679,1,1,1,4,3,1,3,3,4,1,4,1,1,1,1,2,1,1,1,2,2
2014,2689.29865,1,1,1,4,6,2,7,0,4,2,6,1,2,0,1,4,2,0,0,2,3
2014,4121.88169,2,2,2,2,6,5,6,2,3,1,1,1,2,0,1,4,2,1,2,1,3
2014,3220.90783,2,1,2,1,5,2,1,2,3,1,4,1,2,0,1,4,2,0,0,2,1
2014,2588.8708,2,1,2,1,7,2,4,1,3,3,5,2,2,0,1,4,2,0,0,2,3
2014,2442.1493,2,1,2,1,7,2,6,0,3,2,6,3,2,0,2,5,3,0,0,2,5
2014,3656.79196,1,1,2,1,5,1,3,1,3,2,4,1,2,0,1,4,2,0,0,2,1
2014,3189.03032,2,1,2,1,6,1,88,1,3,1,4,1,1,1,1,2,1,0,0,2,3
2014,3327.38552,1,1,2,1,5,1,7,4,4,1,1,1,1,2,1,2,1,1,2,2,1
2014,4920.45432,1,1,2,1,4,1,5,2,3,1,4,1,1,2,1,3,1,0,0,2,3
2014,4920.45432,1,1,2,1,4,1,5,2,3,1,4,2,2,0,1,4,2,0,0,2,3
2014,3696.22783,1,1,2,1,5,2,4,0,3,2,4,2,1,3,1,3,1,0,0,2,3
2014,5091.44483,2,1,1,4,4,1,88,1,4,2,4,1,1,3,1,3,1,1,2,2,3
2014,3892.71552,2,3,2,3,5,2,7,4,4,1,5,2,2,0,1,4,2,0,0,2,3
2014,2878.71164,1,1,1,4,7,2,88,3,4,1,4,2,2,0,1,4,2,0,0,2,1
2014,4246.77654,2,1,1,4,6,4,6,1,4,1,3,2,2,0,1,4,2,0,0,2,5
2014,3406.81548,1,1,2,1,6,2,7,2,4,2,4,2,2,0,1,4,2,0,0,2,5
2014,3769.26294,1,3,2,3,1,1,6,1,4,2,4,2,1,3,1,3,1,0,0,2,2
2014,3214.14406,1,1,2,1,5,1,7,4,4,1,2,2,1,1,1,3,1,1,2,2,5
2014,4607.0043,1,1,1,4,3,1,7,3,4,1,2,1,2,0,1,4,2,0,0,2,1
2014,4148.65921,2,1,1,4,1,1,88,1,4,2,3,2,2,0,1,4,2,0,0,2,4
2014,4148.65921,2,1,1,4,1,1,88,1,4,2,3,2,2,0,1,4,2,0,0,2,4
2014,17801.7411,2,1,2,1,7,2,3,1,3,2,1,1,2,0,1,3,1,1,2,2,1
2014,5664.54659,1,1,2,1,3,1,7,1,4,2,4,1,1,1,1,3,1,0,0,2,3
2014,5664.54659,1,1,2,1,3,1,7,1,4,2,4,1,1,2,1,3,1,1,1,2,3
2014,2758.90382,1,3,2,3,7,2,4,1,4,2,4,1,2,0,1,4,2,0,0,2,1
2014,2758.90382,1,3,2,3,7,2,4,1,4,2,4,1,1,4,1,3,1,0,0,2,1
2014,2687.08009,1,1,2,1,7,4,2,1,3,3,3,1,1,2,1,3,1,1,2,2,1
2014,20513.80368,2,1,2,1,7,4,6,1,1,2,3,1,2,0,1,4,2,0,0,2,3
2014,4609.29511,2,1,2,1,2,2,2,0,3,3,3,1,2,0,1,4,2,1,2,2,2
2014,3212.1897,2,1,1,4,6,5,5,3,3,1,1,1,2,0,1,1,1,1,1,1,1
2014,3212.1897,2,1,1,4,6,5,5,3,3,1,1,1,2,0,1,1,1,1,1,1,1
2014,3445.05844,2,2,2,2,5,2,5,0,3,2,5,1,2,0,1,4,2,0,0,2,4
2014,3112.62617,2,1,2,1,6,2,6,1,1,2,3,2,2,0,1,4,2,0,0,2,1
2014,5729.45686,1,1,2,1,4,1,7,2,4,1,4,2,1,3,1,3,1,0,0,2,3
2014,2840.60154,1,1,2,1,7,2,7,3,4,1,4,1,1,1,1,2,1,0,0,2,1
2014,2751.5431,2,1,2,1,7,2,7,3,4,1,4,2,2,0,1,4,2,0,0,2,3
2014,33632.9469,2,1,2,1,7,2,6,1,3,1,3,2,2,0,1,2,1,0,0,2,4
2014,6736.62758,1,1,2,1,4,1,88,2,4,1,3,2,2,0,1,2,1,0,0,2,1
2014,2337.31021,2,1,2,1,8,4,7,0,3,3,6,1,3,5,2,5,3,0,0,2,3
2014,2259.06515,2,2,2,2,8,5,2,4,2,1,3,1,2,0,1,4,2,0,0,2,1
2014,3181.81116,2,1,2,1,1,1,4,1,3,3,3,1,3,5,1,4,2,0,0,1,4
2014,2865.62827,2,1,2,1,8,3,3,0,3,2,6,1,1,3,1,3,1,0,0,2,1
2014,3525.30942,1,1,2,1,7,2,7,0,2,2,4,1,1,3,1,3,1,0,0,2,1
2014,4134.54699,2,1,2,1,2,1,6,1,2,1,2,1,2,0,1,4,2,1,1,2,1
2014,3463.37805,1,1,2,1,7,2,6,1,2,2,3,2,2,0,1,4,2,0,0,2,3
2014,3947.21551,2,1,1,4,4,5,6,2,3,1,4,2,1,3,1,3,1,0,0,2,3
2014,3111.81686,2,1,2,1,7,5,88,0,3,2,6,1,2,0,1,4,2,0,0,2,1
2014,3156.49476,2,1,1,4,4,1,88,0,3,2,3,1,2,0,1,2,1,0,0,2,1
2014,4455.50127,2,2,2,2,2,1,88,0,3,2,4,1,3,5,1,2,1,0,0,2,3
2014,2657.7567,2,2,2,2,6,2,6,5,3,1,4,1,2,0,1,4,2,0,0,2,1
2014,3256.72025,1,1,2,1,7,4,88,1,1,2,4,1,2,0,1,4,2,0,0,2,3
2014,4899.74577,2,1,2,1,4,4,6,0,3,2,4,2,2,0,1,4,2,0,0,2,3
2014,3774.61042,1,1,2,1,7,4,88,1,4,2,2,2,2,0,1,4,2,1,1,2,2
2014,3748.01348,2,1,2,1,4,2,4,1,3,1,3,2,2,0,1,1,1,1,1,2,3
2014,4747.10106,1,3,1,4,1,1,1,1,1,1,4,2,2,0,2,5,3,0,0,2,3
2014,4747.10106,1,3,1,4,1,1,1,1,1,1,4,2,1,2,1,2,1,0,0,2,3
2014,3203.18606,1,1,1,4,5,1,88,4,3,1,4,2,1,4,1,2,1,0,0,2,1
2014,3168.48735,2,1,1,4,7,2,88,2,3,1,1,1,2,0,1,1,1,1,1,2,1
2014,3904.30334,1,1,2,1,7,2,7,0,1,2,2,2,2,0,1,4,2,0,0,2,1
2014,3309.23014,1,3,2,3,5,2,6,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2014,5016.16743,1,1,2,1,4,1,3,3,4,1,3,2,1,2,1,3,1,0,0,2,3
2014,17217.69798,2,1,2,1,7,2,5,0,3,2,5,1,1,1,1,3,1,0,0,1,1
2014,2829.19219,1,1,2,1,8,2,7,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2014,3038.61239,2,1,2,1,7,2,6,4,2,1,4,1,1,1,1,2,1,0,0,1,3
2014,3827.94004,2,1,2,1,4,1,3,4,2,1,4,1,2,0,1,2,1,1,2,2,3
2014,2577.61632,1,1,2,1,8,2,4,1,2,1,2,2,2,0,1,4,2,0,0,2,1
2014,2577.61632,1,1,2,1,8,2,4,1,2,1,2,2,2,0,1,4,2,0,0,2,1
2014,2817.82603,2,1,1,4,6,2,7,0,3,2,4,1,1,1,1,3,1,0,0,2,5
2014,3578.53342,1,1,2,1,1,1,3,1,4,3,3,2,2,0,1,4,2,0,0,2,4
2014,3103.84506,2,1,1,4,6,1,88,4,4,1,4,1,2,0,1,2,1,0,0,2,1
2014,3789.21458,1,1,2,1,4,1,7,0,4,2,4,2,2,0,1,2,1,0,0,2,3
2014,3349.77162,1,1,2,1,5,1,6,1,1,2,4,1,1,3,1,2,1,1,2,2,3
2014,2828.23753,1,1,2,1,7,2,7,4,3,1,4,1,1,2,1,3,1,0,0,2,1
2014,3559.26574,1,2,2,2,7,2,88,4,3,1,4,2,2,0,1,1,1,0,0,2,3
2014,30789.4259,1,1,2,1,6,2,7,1,3,2,4,2,2,0,1,4,2,0,0,2,5
2014,4075.62424,1,1,2,1,1,1,7,0,2,2,3,2,1,3,1,3,1,0,0,2,1
2014,2469.78003,2,1,2,1,7,2,6,0,2,3,4,2,1,2,1,3,1,0,0,2,3
2014,2952.61371,2,1,2,1,6,2,7,3,3,1,4,2,2,0,1,1,1,0,0,2,3
2014,2902.9105,1,1,1,4,5,4,4,0,2,3,1,1,1,2,1,3,1,0,0,2,1
2014,3168.48735,2,1,1,4,7,2,88,2,3,1,1,1,2,0,1,1,1,1,1,2,1
2014,3168.48735,2,1,1,4,7,2,88,2,3,1,1,1,2,0,1,1,1,0,0,2,1
2014,2905.76694,2,1,2,1,6,5,88,1,3,2,3,2,2,0,1,2,1,0,0,2,3
2014,2905.76694,2,1,2,1,6,5,88,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2014,3314.13016,2,1,2,1,5,5,3,2,4,1,1,1,2,0,1,4,2,1,1,1,1
2014,2970.11826,2,1,2,1,6,4,88,4,4,1,2,1,2,0,1,4,2,1,1,2,2
2014,2830.79355,2,1,2,1,7,3,2,0,3,3,4,1,2,0,1,2,1,1,1,2,3
2014,3282.5315,1,1,2,1,6,2,7,0,1,2,4,1,1,2,1,3,1,0,0,2,3
2014,3219.83594,2,1,2,1,6,4,88,1,4,3,4,1,3,5,1,2,1,0,0,1,3
2014,3285.13383,1,1,2,1,8,2,6,1,4,2,4,2,1,3,1,3,1,0,0,2,3
2014,5865.87421,1,1,88,1,7,4,1,4,4,1,3,2,2,0,1,3,1,1,2,2,2
2014,2952.66853,2,3,2,3,8,3,7,3,4,1,4,2,3,5,1,2,1,1,2,2,1
2014,3351.82091,1,1,1,4,6,2,4,1,4,2,6,2,1,3,1,3,1,0,0,2,3
2014,4153.28058,1,1,1,4,6,4,4,5,4,1,5,1,1,1,1,3,1,0,0,2,1
2014,2710.33174,1,1,2,1,7,1,5,2,3,1,4,2,3,5,1,4,2,0,0,2,3
2014,2279.26155,1,1,2,1,8,2,88,2,3,1,1,1,2,0,1,4,2,0,0,1,1
2014,3857.8663,2,1,2,1,5,1,6,1,2,2,3,1,2,0,2,5,3,0,0,2,1
2014,2923.83531,1,3,2,3,7,4,2,4,2,1,4,1,2,0,1,2,1,1,2,2,2
2014,4183.06822,1,3,2,3,3,1,2,4,2,1,6,2,2,0,1,4,2,0,0,2,4
2014,3898.38303,2,1,2,1,2,1,88,0,3,2,4,1,2,0,1,4,2,0,0,2,4
2014,3459.51371,2,1,2,1,5,1,4,4,2,1,4,1,1,1,1,3,1,0,0,2,1
2014,3608.86362,1,1,2,1,2,1,3,1,2,3,3,1,2,0,1,4,2,1,2,2,3
2014,4815.06189,1,1,2,1,5,1,3,1,2,2,4,2,2,0,1,4,2,1,1,2,3
2014,2743.80918,2,1,2,1,8,3,3,1,3,2,4,1,1,2,1,3,1,0,0,2,5
2014,2436.70658,1,1,2,1,6,2,88,0,3,2,4,1,1,1,1,3,1,0,0,2,1
2014,6183.99546,2,1,2,1,3,1,3,1,2,2,3,1,2,0,1,4,2,0,0,2,1
2014,3369.17582,2,1,2,1,6,2,88,0,4,2,4,1,2,0,1,4,2,0,0,2,3
2014,3369.17582,2,1,2,1,6,2,88,0,4,2,4,1,2,0,1,4,2,0,0,2,5
2014,3457.91369,1,1,2,1,7,5,88,1,4,1,4,2,3,5,1,4,2,0,0,2,3
